ensembl_id,gene_symbol,base_mean,log2_fold_change,lfc_se,stat,pvalue,padj
ENSG00000119596,YLPM1,2056.7192679865807,0.0264402583811309,0.0829992421593952,0.318560238542347,0.7500600087235756,0.8909396991225463
ENSG00000119599,DCAF4,183.00581385677071,-0.0121014246431786,0.1575850058347122,-0.0767929954952163,0.9387882230700658,0.9745969999272194
ENSG00000119608,PROX2,38.67722133763958,-0.9244149080986012,0.3294444263859759,-2.805981325103858,0.0050163599503301,0.0262434524621451
ENSG00000119616,FCF1,868.7691576389136,0.0393375138462491,0.1069337548592095,0.3678680683946941,0.7129716109468125,0.870407046794024
ENSG00000119630,PGF,712.055873509175,-1.1281212020949356,0.4892827290978529,-2.3056632392788172,0.0211294566921542,0.083061893860915
ENSG00000119632,IFI27L2,624.1984480021074,-0.1647397172940304,0.1278737161882269,-1.2883000682606092,0.1976415293820939,0.4258110251672248
ENSG00000119636,BBOF1,48.254083655581894,-0.1281230895110216,0.3077263927682223,-0.416353918682312,0.6771510430659005,0.8492769751640843
ENSG00000119638,NEK9,3777.194453456629,-0.0078838233118453,0.0841685617399652,-0.0936670788815669,0.9253736225146963,0.9693373399386632
ENSG00000119640,ACYP1,138.66244989902032,-0.7253193751205148,0.3046277983451818,-2.3810019277972665,0.0172656215961926,0.070886956532945
ENSG00000119650,IFT43,302.2764344586028,0.1533762560527389,0.1415015999101871,1.083918882543298,0.2784007665936373,0.5261330695760044
ENSG00000119655,NPC2,3004.088931712683,-0.1408750447817265,0.0930924661479132,-1.5132808336809165,0.1302083390335311,0.3221347517629338
ENSG00000119661,DNAL1,202.5018851317471,0.1529221026713306,0.1466640892706679,1.042669023015672,0.2971016094384456,0.5474954323782375
ENSG00000119669,IRF2BPL,1395.370698250343,-0.076937473588162,0.1262997170809541,-0.6091658426981872,0.5424145183974662,0.7610043102671525
ENSG00000119673,ACOT2,442.1045561028435,0.7586708214895763,0.1382315010595954,5.488407603723352,4.05573322092458e-08,7.140308447932454e-07
ENSG00000119681,LTBP2,28620.03445417296,-0.2370194901200917,0.1017068889827965,-2.330417265640512,0.0197841081073362,0.0789262734541255
ENSG00000119682,AREL1,1054.813505793351,0.1688961435335665,0.0904746498312097,1.8667786374267323,0.0619325069092936,0.1888883834479352
ENSG00000119684,MLH3,361.5086240396169,-0.1761391232335653,0.1265300562516368,-1.392073381231005,0.1639001779333068,0.3778506915321811
ENSG00000119685,TTLL5,451.0572420170872,0.0882991776062647,0.1206490620071054,0.7318679162301692,0.4642491905608321,0.7021255037426472
ENSG00000119686,FLVCR2,41.40165084458609,0.7039440724193694,0.33716696218813,2.087820431310787,0.0368140358287677,0.1277051063923466
ENSG00000119688,ABCD4,574.9087253818504,-0.24487750273295,0.1112197316952161,-2.2017451310169167,0.0276833168431367,0.1026691701394917
ENSG00000119689,DLST,4560.407106170502,0.2418331965266999,0.108560639172013,2.2276323939426903,0.0259050386532525,0.0976408189088098
ENSG00000119698,PPP4R4,94.46975711307938,0.0443553222590801,0.2376904710266492,0.1866095938448755,0.8519667440874571,0.939064214624223
ENSG00000119699,TGFB3,226.37649671639997,0.1017577333743738,0.1846378918679408,0.5511205329789742,0.5815510507189008,0.7890937195232756
ENSG00000119703,ZC2HC1C,28.79852920745116,-1.238317447890503,0.3691762040084933,-3.354272118421842,0.0007957406638141556,0.0055128273746051
ENSG00000119705,SLIRP,272.0267755779356,0.0578496654397012,0.1445181244350852,0.4002934972055094,0.688940356957061,0.8565076032840422
ENSG00000119707,RBM25,2525.2379266439552,-0.0967101737884111,0.0882464230986945,-1.095910410785158,0.2731179826261429,0.5201571031866646
ENSG00000119711,ALDH6A1,562.9815346568455,1.2045687394116784,0.1643868543417089,7.327646387756505,2.342297607303454e-13,8.104979129456173e-12
ENSG00000119714,GPR68,54.81296339038727,-2.832718394911165,0.4121323189787713,-6.873322630776444,6.272348551160589e-12,1.7723808727323367e-10
ENSG00000119718,EIF2B2,371.9058043442115,-0.4292934427861614,0.1730672715015372,-2.480500438133667,0.0131198102552176,0.0569674685850767
ENSG00000119720,NRDE2,256.23141429789405,-0.1392670808883487,0.1337627257696968,-1.041150141692903,0.2978058712917359,0.5482134796679947
ENSG00000119723,COQ6,66.33312797213355,-0.2121939055183104,0.2613821741081682,-0.8118147545536057,0.4168979344962679,0.6634742199063134
ENSG00000119725,ZNF410,7.037114468698478,-0.4980263557986333,0.6859680412481783,-0.7260197645540909,0.4678266542292377,0.7045837252981099
ENSG00000119729,RHOQ,3466.830897483328,0.2282469903571315,0.1029448868740984,2.217176562020778,0.0266110285585343,0.0996766305533464
ENSG00000119737,GPR75,14.231452147847936,-0.0322481623019655,0.564273280700809,-0.0571499013065343,0.9544257858540932,0.9822679721058168
ENSG00000119760,SUPT7L,755.7855714500811,-0.1414401416154614,0.108961563424901,-1.2980737167280596,0.1942620049940916,0.4208815558266414
ENSG00000119771,KLHL29,977.3352332342054,0.4489566360469214,0.1163566323964738,3.858453332657013,0.00011410684988642563,0.0009947380511375636
ENSG00000119772,DNMT3A,260.02257054028644,-0.5942551425416953,0.1395114217019464,-4.259544740439015,2.0484369537457352e-05,0.00021495472294603092
ENSG00000119777,TMEM214,2102.760960466606,0.204631721458693,0.0927225450881562,2.206925201030006,0.0273192854710001,0.101565826169615
ENSG00000119778,ATAD2B,255.9480659737379,-0.0631083428396337,0.1346728332198405,-0.4686048502196087,0.6393521097809038,0.8274456234526432
ENSG00000119782,FKBP1B,18.923282470711108,0.4973102682886744,0.4858550291827271,1.023577483854014,0.3060348847390756,0.5568233810655356
ENSG00000119787,ATL2,397.630889741254,0.3313135901976616,0.1354428776505783,2.446149963325494,0.0144390928545606,0.061436917105898
ENSG00000119801,YPEL5,2245.176445030212,0.1948603166661729,0.1068386867673651,1.8238741280157216,0.0681711038405417,0.2024693014888445
ENSG00000119812,TSLIG3A,1022.154480637352,0.047365190140338,0.0943275172981021,0.5021354478211311,0.6155722467714939,0.8122327793893356
ENSG00000119820,YIPF4,1265.2230036604085,0.3143491944305479,0.122289492704582,2.5705331462117487,0.0101542109106069,0.0466514052743175
ENSG00000119844,AFTPH,511.1767322264624,0.0279178028747385,0.1154504119060977,0.2418163990393182,0.8089224313669442,0.9189774776408892
ENSG00000119862,LGALSL,44.392394803717174,-0.0987057266416456,0.2938697693214204,-0.3358825471213614,0.7369594386336334,0.883959065847448
ENSG00000119865,CNRIP1,615.2630139155757,0.1091576678803907,0.1057257445944338,1.0324606206286064,0.3018563861896639,0.5523616453742652
ENSG00000119878,CRIPT,283.55551164624273,0.0395404408923481,0.1517205325486827,0.2606136442321064,0.7943904666348123,0.9123572231950308
ENSG00000119899,SLC17A5,1510.0174037888698,0.4922964149931212,0.1087613866172714,4.526389652657703,5.999990599348453e-06,7.079046500330754e-05
ENSG00000119900,OGFRL1,769.4850325012379,0.5379241887946287,0.1310600399986216,4.104410381686789,4.053473637966768e-05,0.0003945789565079098
ENSG00000119906,SLF2,896.572130917437,-0.2504381555073505,0.1010734798965557,-2.477783052128639,0.0132201502135818,0.0573053301395658
ENSG00000119912,IDE,948.0816996617076,-0.0478565422512801,0.1001546363832709,-0.4778265288502789,0.632773677655273,0.8227703711904694
ENSG00000119915,ELOVL3,31.495935231105964,0.4665203867014902,0.3781500983269976,1.2336910363515925,0.217318055310389,0.4505301174259078
ENSG00000119917,IFIT3,829.3910478088338,-0.089699095918646,0.1721458556412461,-0.521064510002378,0.6023218330156923,0.8028582628914529
ENSG00000119922,IFIT2,377.7433579597205,-0.7064087851871926,0.1803583489047507,-3.916695786343968,8.977091364585202e-05,0.0008029853212386961
ENSG00000119927,GPAM,380.34407459319135,0.0773143241507889,0.1272566465993839,0.6075464521250648,0.5434883249557314,0.7617822215799054
ENSG00000119929,CUTC,165.73560716105493,0.0479605462537655,0.1856127965993832,0.258390300305,0.7961057017326573,0.913047496077126
ENSG00000119938,PPP1R3C,3614.1893151908826,-0.4278032532320919,0.1343547358728242,-3.1841322931633487,0.0014518864135511,0.0091734380545304
ENSG00000119943,PYROXD2,227.58266916315944,-0.5534397717942692,0.1726694245730744,-3.205198448785304,0.0013496938941216,0.008637657622728
ENSG00000119946,CNNM1,62.09408978902523,0.4097758881214919,0.2841456698075297,1.4421331438872873,0.1492648165641032,0.3551935207256669
ENSG00000119950,MXI1,1562.0728653295864,0.1674903948203501,0.1249508522351036,1.3404501996129277,0.1800990246275418,0.4014879464939618
ENSG00000119953,SMNDC1,615.9351635586321,0.3212357423200387,0.1192844279404664,2.693023287837404,0.0070807323066076,0.0348774431758256
ENSG00000119965,C10orf88,177.4470368399019,-0.0289128387196037,0.1591607645382413,-0.1816580788832341,0.8558510666972184,0.940695221949607
ENSG00000119969,HELLS,78.08218172153124,-0.2825768493506844,0.2359454457271071,-1.197636379375217,0.2310586069794123,0.4688024703995266
ENSG00000119977,TCTN3,2165.727005014571,-0.4309011163157411,0.1065451428588883,-4.044305584971053,5.247843455862836e-05,0.0004968913961255
ENSG00000119979,DENND10,1460.5074157679596,0.2828069344488353,0.092118950539855,3.070019065474261,0.0021404510674448,0.0127859681391307
ENSG00000119986,AVPI1,685.2636188335116,0.1223615946809258,0.1507443187064741,0.8117161278839673,0.4169545378812989,0.6635035951168767
ENSG00000120008,WDR11,2023.7549346081864,0.1912776249923531,0.0864177396675649,2.213406943159671,0.026869602414757,0.100311698557308
ENSG00000120029,ARMH3,616.7549392696131,0.0707181493390718,0.1026885608568996,0.6886662813165749,0.4910332998952907,0.7236449219743564
ENSG00000120049,KCNIP2,21.452336157015456,-0.33104092333427,0.4221292914796085,-0.7842168975622043,0.4329128517630382,0.6767735771404833
ENSG00000120051,CFAP58,17.117731375375676,0.3004800565518257,0.4815374996196697,0.6240013639418578,0.5326266893246063,0.7534678244777152
ENSG00000120053,GOT1,346.21305693964945,0.0335861887718141,0.1248010520806162,0.2691178336390856,0.7878390072673187,0.9092741281903572
ENSG00000120063,GNA13,1156.214358400264,0.0624165498832847,0.1036407350475311,0.60223955237928,0.54701469118483,0.7646414555850288
ENSG00000120068,HOXB8,7.768562242212739,-0.2990888397739998,0.7712066958423819,-0.387819298492096,0.6981497629878093,0.8620045027646037
ENSG00000120071,KANSL1,1002.1210468919744,-0.0509344314378925,0.1000708932684866,-0.5089834793543538,0.6107638041578319,0.8091673263501331
ENSG00000120075,HOXB5,71.73123626969543,-0.1355856179598154,0.2622267038372243,-0.5170549603673446,0.6051177931836138,0.8053346800172885
ENSG00000120093,HOXB3,844.8731565933668,-0.0991334994013114,0.1140786159568383,-0.8689928306880814,0.3848510521390687,0.6324031326190075
ENSG00000120129,DUSP1,3409.0293753095643,2.9478098639195056,0.121437689778821,24.27425842247544,3.666924609574049e-130,2.2035772287133648e-126
ENSG00000120137,PANK3,997.7758481257408,-0.0724551911988867,0.0909385479173235,-0.7967489349484568,0.4255968576312727,0.6705698435043335
ENSG00000120149,MSX2,161.9403370572664,-1.0230299945221155,0.1883778283320049,-5.430734622967862,5.612253972802677e-08,9.61765348114892e-07
ENSG00000120156,TEK,212.44283982115505,-0.3392457606178732,0.1731750618669439,-1.9589758303567215,0.0501156173862899,0.1612484897995081
ENSG00000120158,RCL1,95.03793442195148,0.1269260107267054,0.2023035334549442,0.6274038251288064,0.5303945610050724,0.7515682517075453
ENSG00000120159,CAAP1,241.67302090933575,-0.1035196538097241,0.1420360133897071,-0.7288268048307938,0.4661076128098585,0.7031587113472622
ENSG00000120162,MOB3B,60.67079706515366,2.711015110775175,0.3113743724205207,8.706609634250393,3.1309910715588977e-18,1.7421452789525866e-16
ENSG00000120215,MLANA,8.304547770357738,0.023511479073966,0.6434446653768301,0.0365400170971915,0.9708517709716352,0.9889335754974292
ENSG00000120217,CD274,116.78615974262038,-0.783985126440839,0.2323738433806084,-3.373809698352058,0.0007413560013100972,0.0051823055415348
ENSG00000120253,NUP43,467.3639234657563,-0.0001224907870590606,0.1128782535487302,-0.001085158418102,0.9991341690221004,0.9995777358008006
ENSG00000120254,MTHFD1L,1421.3957617204587,-0.6186479474646126,0.151407489155829,-4.085979834378589,4.38911905291511e-05,0.00042404629306513187
ENSG00000120256,LRP11,975.5843866799444,-0.1204948929832783,0.1052752317494923,-1.1445701992848794,0.2523872428870898,0.4964037982509771
ENSG00000120262,CCDC170,109.06894367716843,0.3065997174892491,0.231374172559671,1.3251250738030302,0.1851296710693362,0.4087090019639963
ENSG00000120265,PCMT1,1021.22880342078,0.3082379508302252,0.1038228965851435,2.9688822116173976,0.0029888514089829,0.0169443437739448
ENSG00000120278,PLEKHG1,483.5748838729629,-0.489435082916926,0.115173082801676,-4.24956136460909,2.1418952758101747e-05,0.00022384978569452656
ENSG00000120306,CYSTM1,508.9119301722541,0.1901658105154026,0.1110411537470072,1.71257055693667,0.0867915738284915,0.240756807659647
ENSG00000120314,WDR55,442.6802404747384,0.0116441857183763,0.1139162650916556,0.102217060127521,0.9185843866584658,0.9666756100751064
ENSG00000120318,ARAP3,301.2620423431393,-0.5626926504543259,0.1349261774744535,-4.17037420748738,3.0409987830270473e-05,0.00030389759456990917
ENSG00000120322,PCDHB8,44.26044149629996,-0.4516395556193792,0.2988579907709401,-1.5112179348269077,0.1307329344125045,0.3229501118356903
ENSG00000120324,PCDHB10,89.11877029384017,-0.2618086541279618,0.2156909841371733,-1.2138136194021858,0.2248189043481833,0.4605721826805739
ENSG00000120327,PCDHB14,96.55391578054191,-0.2788987891383049,0.2110777457615149,-1.3213083555166314,0.1863985691010135,0.4103545492432618
ENSG00000120328,PCDHB12,17.548261388024585,-0.4774013705358727,0.4455136612547229,-1.071575154825427,0.2839108976700204,0.5329497545274089
ENSG00000120333,MRPS14,414.5867811607329,-0.0643915779964741,0.1166121440610872,-0.5521858680751349,0.5808210155857654,0.7887790033130079
ENSG00000120334,CENPL,96.64220484924718,-0.3210965771878659,0.2176561202469879,-1.4752471780876075,0.1401461018515591,0.3393169385146263
ENSG00000120370,GORAB,327.361631357868,-0.4856854339694559,0.1286573106055225,-3.7750317621562983,0.0001599872771228029,0.0013408882528916
ENSG00000120437,ACAT2,130.51155556405666,0.2741419614497483,0.1871715426160568,1.4646562058426429,0.1430147389753134,0.3442742307713914
ENSG00000120438,TCP1,2507.2855334212345,0.1029740194846658,0.0830948820639468,1.2392341974253078,0.2152587795427271,0.4484267711574167
ENSG00000120451,SNX19,3395.016762510501,0.0406442403523308,0.0874116088836765,0.4649753147367226,0.6419491343714157,0.8287782150134547
ENSG00000120458,MSANTD2,184.64971031854313,-0.1555116014095686,0.1624675468032433,-0.957185631650494,0.3384735679862103,0.5885418097661459
ENSG00000120500,ARR3,10.664108140421243,-0.1800666347857857,0.6243246545413438,-0.2884182668039445,0.7730265866603206,0.9019491311555372
ENSG00000120509,PDZD11,555.3470053209859,-0.0926383534582266,0.1161935593739066,-0.7972761481565411,0.4252906696645871,0.6703841506464574
ENSG00000120519,SLC10A7,120.64476460318576,0.106795760040332,0.1947191266597299,0.5484605537850258,0.5833757075321178,0.7904676884445763
ENSG00000120526,NUDCD1,244.13987588465935,0.6255195000074172,0.1391167299182764,4.496364314880575,6.912525639569956e-06,8.0764103843271e-05
ENSG00000120533,ENY2,639.9636230582395,0.1467663452161215,0.1041679824503652,1.4089391170271903,0.1588531716049801,0.3696663195681661
ENSG00000120539,MASTL,206.04272475742508,0.1239722381732831,0.159189894622477,0.7787695221941477,0.4361154942824576,0.6797173105320434
ENSG00000120549,KIAA1217,51.482215929994695,-1.115521288367883,0.314619895605418,-3.545615849313354,0.0003916967692225983,0.0029558431793825
ENSG00000120555,SEPTIN7P9,5.971892668572717,0.0741102342133381,0.7574956890344863,0.0978358494789588,0.9220626401574924,0.9675190778627132
ENSG00000120594,PLXDC2,1172.6106727899946,0.9514602433556654,0.5184138905855087,1.8353293780015505,0.0664569006961752,0.1987480562219638
ENSG00000120616,EPC1,384.6499503422999,-0.0678039651198511,0.1199111737991959,-0.5654516003103772,0.5717666357316278,0.7828517436750806
ENSG00000120645,IQSEC3,9.758675579978938,-0.5366047111887179,0.6160374814542078,-0.8710585432594422,0.3837221885041625,0.6316420392944707
ENSG00000120647,CCDC77,131.1230300974858,-0.145682733495003,0.1793085952228552,-0.812469325934655,0.4165223806214216,0.6632843671559264
ENSG00000120656,TAF12,464.9488691825213,-0.1633698859253337,0.1179289570362001,-1.3853246058572777,0.1659532331316592,0.3808790435261046
ENSG00000120658,ENOX1,254.32530711016665,0.0764235748479345,0.260428283926635,0.2934534363766101,0.769175585909065,0.899617066482978
ENSG00000120662,MTRF1,147.11485654105144,0.0496294755000654,0.1815334588305316,0.273390237919702,0.7845532560760063,0.9074181112810832
ENSG00000120664,SPART-AS1,6.951949514461375,0.9838186133183632,0.8682458666800006,1.1331106211657416,0.2571678016204256,0.502070908280797
ENSG00000120669,SOHLH2,6.954655780241405,0.0905309948554812,0.757419001569136,0.119525645208173,0.9048589237325252,0.9615327535413586
ENSG00000120675,DNAJC15,563.4870066699048,0.3170227226316925,0.115374439248385,2.747772597613123,0.0060001608050483,0.0303741371129294
ENSG00000120685,PROSER1,504.68024769702856,-0.0311556452645573,0.1082441444725769,-0.2878275348413921,0.7734787591012248,0.9021778087589252
ENSG00000120686,UFM1,1896.665639661301,0.0797498617564996,0.0845649617248828,0.943060342366757,0.3456500389324677,0.5949944125229101
ENSG00000120688,WBP4,385.09433675431103,0.3377129927199607,0.1227069784973038,2.752190599554051,0.0059198055564741,0.030054140966521
ENSG00000120690,ELF1,1383.5892265675773,0.915918691734528,0.0950110863618652,9.6401243981792,5.412234845718516e-22,4.336523102160596e-20
ENSG00000120693,SMAD9,438.9256661410153,-0.2913384026738365,0.1130601101036011,-2.5768452056775133,0.0099706590439198,0.0460192117879637
ENSG00000120694,HSPH1,1231.1487085320975,-0.2044399010011712,0.1188571953392706,-1.720046484502768,0.0854239922483863,0.2378787475138392
ENSG00000120696,KBTBD7,171.71639697282683,-0.4896002621458195,0.1638316846736586,-2.988434521204303,0.0028041057793189,0.0160739011095588
ENSG00000120697,ALG5,471.91844002325325,0.2885340092054693,0.1092604093845501,2.640791946787902,0.0082712495263813,0.0395213587229266
ENSG00000120699,EXOSC8,219.82954112088348,-0.1555968277275735,0.1463898788163218,-1.062893343349261,0.2878303221039774,0.5379437120972949
ENSG00000120705,ETF1,2913.433714656692,0.2915180869744098,0.0842502888768232,3.460143470850514,0.0005398876507133369,0.0039135884869561
ENSG00000120708,TGFBI,11232.47511771951,-0.4467931212222209,0.1148077410714585,-3.891663724522968,9.95591709681888e-05,0.0008802612722974534
ENSG00000120709,FAM53C,1062.5787881573433,-0.0462549411679694,0.0949686849479426,-0.4870546664231922,0.6262195914175215,0.8187939503621601
ENSG00000120725,SIL1,724.2313768304156,-0.1112138667318067,0.111289141508812,-0.9993236107675484,0.3176379513503578,0.5680366022164717
ENSG00000120727,PAIP2,558.5801648233768,0.2016108039177947,0.1166637941717534,1.7281351540905796,0.0839639962220122,0.2349740645592108
ENSG00000120733,KDM3B,1919.9582890295292,0.0339239614181161,0.0882122175915829,0.3845721414144913,0.7005544375438495,0.8633619566926156
ENSG00000120738,EGR1,666.8892026809334,-0.994551138628892,0.4262799024078915,-2.33309413137015,0.0196432054133453,0.0785728216533812
ENSG00000120742,SERP1,1898.6421069321188,-0.0246104453601927,0.1101070414215621,-0.2235138193021441,0.8231356289176379,0.925443661872602
ENSG00000120756,PLS1,8.302899648221748,-1.0731582335713266,0.6697422104898445,-1.6023452259137536,0.1090792899415501,0.2840094510494319
ENSG00000120784,ZFP30,212.33771781260145,0.1780951098035331,0.1624516209880316,1.096296292523015,0.2729491313484616,0.5200225929235264
ENSG00000120798,NR2C1,485.0839645062581,0.1227394282634486,0.126404493169891,0.9710052640176612,0.3315456572521928,0.5817385466502101
ENSG00000120800,UTP20,821.1688180970801,0.5285222245109934,0.1409662399204673,3.749282273608091,0.00017734138654722326,0.0014679111646801
ENSG00000120802,TMPO,458.7733360548532,-0.3908587479162935,0.1296376908395857,-3.0150085625942227,0.0025697200092927,0.0149307980369856
ENSG00000120805,ARL1,2224.370501419972,-0.1862829825687505,0.0970241812569066,-1.919964488806135,0.0548623850903851,0.1724601706032195
ENSG00000120820,GLT8D2,968.2246890180776,-0.3759215389362337,0.0949838374803304,-3.957742168651385,7.566156337504035e-05,0.0006899477311710811
ENSG00000120832,MTERF2,231.66092978030184,0.4691911259801343,0.151720073566199,3.0924788984854734,0.0019849234502736,0.0120081207924606
ENSG00000120833,SOCS2,89.80244656495539,-0.1567432061710507,0.2118982231930096,-0.7397098654681948,0.4594760606427089,0.6979638036119612
ENSG00000120837,NFYB,1841.388113144114,1.035637049912386,0.1001331956069059,10.342594617453324,4.521275047581828e-25,4.605059127559616e-23
ENSG00000120860,WASHC3,851.1663162566099,-0.0490752380734634,0.1096624278022341,-0.4475118694432516,0.6545055197783998,0.8360086092224026
ENSG00000120868,APAF1,501.37371491347074,0.0983215943852781,0.1121126694408607,0.8769891473964292,0.380492532774952,0.628333734621859
ENSG00000120885,CLU,14668.949578044769,-0.1883517923519792,0.0990138000029348,-1.9022781909834428,0.0571347952987698,0.1779281550606706
ENSG00000120889,TNFRSF10B,2445.9492002542834,-0.3217044630687727,0.0961111672123439,-3.347212112802798,0.0008162872468511654,0.0056319194787643
ENSG00000120896,SORBS3,3047.902683736355,0.4244163675033859,0.0916999502547828,4.628316223991074,3.686508021411396e-06,4.527272929836828e-05
ENSG00000120899,PTK2B,391.3971336276626,0.9887369020785038,0.1840550488545632,5.371962943867868,7.788411649804478e-08,1.297684706309382e-06
ENSG00000120910,PPP3CC,342.52307689434633,0.3726578696376885,0.1661805388151114,2.2424880331643338,0.0249298478714776,0.0949176974502638
ENSG00000120913,PDLIM2,1066.3603119161294,0.1431830568000622,0.1484755484238903,0.9643544564744202,0.3348682474424937,0.5852043705136847
ENSG00000120915,EPHX2,38.93413742509907,-0.4398658822904282,0.3030357185092873,-1.4515314711224292,0.1466319254433923,0.3505942111264559
ENSG00000120925,RNF170,608.4310220104329,0.1058850526620928,0.1040556189737133,1.0175813060978631,0.3088769749877583,0.5594931307792868
ENSG00000120942,UBIAD1,285.16928210832486,0.7011657545470816,0.1512568242011688,4.6355974895687595,3.559079330738716e-06,4.3887197109820506e-05
ENSG00000120948,TARDBP,2552.761275022269,-0.2034778470450419,0.0775519388965262,-2.623762215881315,0.0086964475271937,0.0411927367367968
ENSG00000120963,ZNF706,713.1869036456367,-0.1593868912183923,0.1036984298284893,-1.5370231881235628,0.1242876311024683,0.3110728048750936
ENSG00000120992,LYPLA1,451.3542342144749,0.307308898950031,0.1373009514267676,2.2382139071624763,0.0252071091730026,0.0955696664923012
ENSG00000121005,CRISPLD1,9.081641954422018,0.2667793823306851,0.7484758726506513,0.356430169734013,0.7215184388152788,0.8754484227338878
ENSG00000121022,COPS5,666.5082024069266,-0.1263925332420727,0.103888645302534,-1.21661547201819,0.2237505532242787,0.4591031550513665
ENSG00000121039,RDH10,7671.870412499234,-0.1243933369089121,0.2827253520130405,-0.4399794218071202,0.6599520115515783,0.8402270384358654
ENSG00000121057,AKAP1,406.5424366024424,0.1827203608941248,0.1339360622909383,1.3642357238875402,0.1724933881576378,0.3900302021454778
ENSG00000121058,COIL,276.0907781299113,0.0381219434716235,0.1432476958031266,0.2661260501112471,0.790142133096465,0.9105524402622776
ENSG00000121060,TRIM25,1434.1439815027827,0.0030997968505962,0.0918427199847385,0.0337511438153329,0.9730755953137494,0.9894681614531649
ENSG00000121064,SCPEP1,2715.5755756667368,-0.090525611635734,0.098942113711755,-0.9149350892124612,0.3602257077063129,0.6089216182399821
ENSG00000121067,SPOP,910.8144360696195,0.0414093494622635,0.0994286050615435,0.4164732014155514,0.6770637732104308,0.8492769751640843
ENSG00000121068,TBX2,3145.441674939664,0.2684319054026337,0.0803119411593174,3.34236604828336,0.0008306743736526794,0.0057114407353968
ENSG00000121073,SLC35B1,481.23346490892254,0.1762452815422006,0.1247317778677184,1.4129942229246004,0.1576574227370495,0.3679276694443428
ENSG00000121075,TBX4,675.2248460262715,0.1637140845871235,0.108681954632014,1.5063594056754193,0.1319749357065869,0.3252110635481613
ENSG00000121089,NACA3P,17.572100176078216,-0.0899106046489281,0.4609682162659864,-0.1950472971373978,0.8453559208459593,0.9363526997426244
ENSG00000121104,FAM117A,147.7337383900446,-0.4939427449961181,0.1724689883255435,-2.8639510777658033,0.0041839262569615,0.022502333699434
ENSG00000121152,NCAPH,11.772945889304024,0.2984490421147254,0.5392596803158602,0.5534421597029376,0.579960676633162,0.7882580867144142
ENSG00000121207,LRAT,17.72533225634232,-0.451573121175061,0.5338581281813545,-0.8458672769737416,0.3976267891397623,0.6446996811414367
ENSG00000121210,TMEM131L,435.3763973394649,-0.6128410747885735,0.1193318742554041,-5.135602525415125,2.8124150493981884e-07,4.27145901521066e-06
ENSG00000121236,TRIM6,101.17840491460164,-0.2419832551761873,0.1951399429036534,-1.2400498410295315,0.2149569597898715,0.4478497713038026
ENSG00000121270,ABCC11,7.1941664119467115,-0.2284913411684587,0.9215099504537656,-0.2479532001319639,0.8041706170743553,0.9167565375374022
ENSG00000121274,TENT4B,332.5926256224589,0.1807651340816034,0.1485579889595059,1.2167984727558243,0.2236809012599053,0.4590755109191227
ENSG00000121281,ADCY7,124.91621633810226,-0.1435562198011076,0.2059420549742084,-0.6970709300685873,0.4857584056002418,0.7188682101593465
ENSG00000121289,CEP89,421.6441976948063,0.0502835725829502,0.1206892147959565,0.4166368359257472,0.6769440616783939,0.8492769751640843
ENSG00000121297,TSHZ3,866.1678042608374,-0.2376568679851021,0.1039477523699334,-2.2863107913995044,0.0222360830077457,0.0865627519895576
ENSG00000121310,ECHDC2,933.5492041173982,-0.2544567764637946,0.1159851659755812,-2.1938734520358087,0.028244508428249,0.1043640085969409
ENSG00000121316,PLBD1,37.84444001951181,-0.2373222077830251,0.3106012495411024,-0.7640735770820517,0.4448233973601709,0.6870524509603462
ENSG00000121350,PYROXD1,151.96053604202305,0.1601276357452219,0.1838945440455532,0.8707579475851993,0.3838863308719118,0.6316815236362565
ENSG00000121361,KCNJ8,169.21241711851886,0.7571273137707499,0.1959821431798063,3.8632464238137945,0.00011189003399008236,0.0009774176703307724
ENSG00000121390,PSPC1,599.355449137856,0.0384910827861077,0.1231885775790337,0.3124565892597724,0.7546935494211195,0.8931027647419443
ENSG00000121406,ZNF549,128.78878801307394,-0.3581312486797992,0.187738890812119,-1.907602879353332,0.0564425627180994,0.1762290475722023
ENSG00000121410,A1BG,7.408703945578191,-0.4691730066855038,0.690014656050948,-0.6799464367476593,0.4965383770163945,0.7275951447626874
ENSG00000121413,ZSCAN18,312.407575657824,-0.1322994174797307,0.1323404515991769,-0.9996899351713678,0.317460584348491,0.5678733974582307
ENSG00000121417,ZNF211,192.97692626548937,-0.539976236202504,0.1646546848503358,-3.2794465380278712,0.0010401091528175,0.0069197180374508
ENSG00000121440,PDZRN3,2705.315911518118,-0.0504467084936993,0.1180905995473973,-0.4271864880612435,0.6692435021155234,0.844850870254677
ENSG00000121454,LHX4,71.26486708981939,-0.8051768938822526,0.263814635381338,-3.0520554430893787,0.0022728011640019,0.013444088483742
ENSG00000121481,RNF2,328.8998780371552,-0.2400293723806707,0.128421509562018,-1.869074528085612,0.0616124462722419,0.1882306696146378
ENSG00000121486,TRMT1L,515.0180045707808,-0.138214265014812,0.1106946683926924,-1.2486081490798913,0.2118084303170045,0.4440095792738324
ENSG00000121542,SEC22A,213.9387294371211,-0.1700565132424252,0.1514361108139293,-1.1229587997764607,0.2614549928776636,0.5074731358138301
ENSG00000121552,CSTA,66.49793959141203,-0.3737662500642028,0.2654790399799361,-1.4078936329303082,0.159162568733482,0.3701951734133936
